compound_code	compound_name	cumulative_metabolite_score	consumption_score	production_score	percentile
C03291	L-Xylulose_5-phosphate	4.858	4.858	0.0	50.0
C02059	Phylloquinone	-3.807	0.0	-3.807	60.0
C18902	Methylselenic_acid	12.8505572962	12.851	0.0	90.0
C03294	N-Formylmethionyl-tRNA	-10.2619918946	0.0	-10.262	80.0
C02051	Lipoylprotein	-12.1628606653	0.0	-12.163	90.0
C03114	Dimethylbenzimidazole	6.409	6.409	0.0	60.0
C04088	Octadecanoyl-[acyl-carrier_protein]	-11.3439462603	0.0	-11.344	90.0
C00718	Amylose	-9.77194700814	4.129	-9.801	80.0
C06755	Chloroacetic_acid	10.48	10.48	0.0	80.0
C00870	4-Nitrophenol	-8.85205803782	0.0	-8.852	70.0
C00877	Crotonoyl-CoA	5.192	5.192	0.0	60.0
C16273	3-Hydroxy-5-oxohexanoyl-CoA	9.31773574207	9.318	0.0	70.0
C04246	But-2-enoyl-[acyl-carrier_protein]	-12.3401293984	6.87	-12.372	90.0
C03512	L-Tryptophanyl-tRNA(Trp)	-9.88883482876	0.0	-9.889	80.0
C04242	5-Fluorodeoxyuridine_monophosphate	-9.755	0.0	-9.755	80.0
C00409	Methanethiol	-1.0	0.0	-1.0	50.0
C06613	trans-3-Chloroallyl_aldehyde	-11.3486823487	0.0	-11.349	90.0
C03373	Aminoimidazole_ribotide	8.2286831364	8.596	-6.443	70.0
C16074	Phenylacetonitrile	5.492	5.492	0.0	60.0
C00407	L-Isoleucine	-6.74615138823	7.764	-8.343	70.0
C01401	Alanine	-5.492	0.0	-5.492	60.0
C01151	D-Ribose_1,5-bisphosphate	-6.30368496666	0.0	-6.304	60.0
C06056	4-Hydroxy-L-threonine	-10.2311654803	0.0	-10.231	80.0
C06054	2-Oxo-3-hydroxy-4-phosphobutanoate	4.565	4.565	0.0	50.0
C06055	O-Phospho-4-hydroxy-L-threonine	8.69259007433	8.738	-3.719	70.0
C03479	Folinic_acid	9.11513232426	9.124	-1.807	70.0
C01144	(S)-3-Hydroxybutanoyl-CoA	-8.20515971265	6.957	-8.712	70.0
C06114	gamma-Glutamyl-beta-aminopropiononitrile	-3.585	0.0	-3.585	60.0
C06508	Adenosyl_cobinamide	5.615	5.615	0.0	60.0
C06509	Adenosyl_cobinamide_phosphate	4.087	4.087	0.0	50.0
C04688	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier_protein]	10.8609075187	10.95	-6.888	80.0
C09332	Tetrahydrofolyl-[Glu](2)	-9.56823159774	0.0	-9.568	80.0
C00582	Phenylacetyl-CoA	-3.907	0.0	-3.907	60.0
C00583	Propane-1,2-diol	3.17	3.17	0.0	50.0
C02576	Perillyl_aldehyde	4.08750254685	4.088	0.0	50.0
C03972	2,3,4,5-Tetrahydrodipicolinate	-7.86805899609	4.461	-7.998	70.0
C03974	2-Acyl-sn-glycerol_3-phosphate	-9.31773574207	0.0	-9.318	70.0
C00577	D-Glyceraldehyde	-15.4224683523	1.379	-15.423	90.0
C01302	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose_5-phosphate	-7.665	0.0	-7.665	70.0
C01300	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine	4.39242881581	4.392	0.0	50.0
C00279	D-Erythrose_4-phosphate	15.3074371962	15.311	-6.614	90.0
C01304	2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	5.24745649646	7.098	-6.629	60.0
C01801	Deoxyribose	12.4283093461	12.428	0.0	90.0
C00275	D-Mannose_6-phosphate	-13.4216390802	5.482	-13.428	90.0
C11929	Perillyl-CoA	6.555	6.555	0.0	60.0
C02474	Arabinan	2.807	2.807	0.0	50.0
C00900	2-Acetolactate	10.2567858337	10.257	0.0	80.0
C00479	Propanal	4.77267230285	4.773	0.0	50.0
C00475	Cytidine	2.82458828627	3.068	-0.379	50.0
C12215	Iminoerythrose_4-phosphate	-9.01075187024	0.0	-9.011	70.0
C12214	Aminofructose_6-phosphate	9.01075187024	9.011	0.0	70.0
C00470	Pectate	-2.807	0.0	-2.807	50.0
C00294	Inosine	10.1782730452	10.189	-3.17	80.0
C05396	Lactose_6-phosphate	-7.011	0.0	-7.011	70.0
C05697	Selenate	4.24767764471	4.248	0.0	50.0
C05699	L-Selenocystathionine	9.93165132968	9.932	0.0	80.0
C05698	Selenohomocysteine	-9.84174978463	5.0	-9.891	80.0
C00668	alpha-D-Glucose_6-phosphate	10.9584733361	11.026	-6.565	90.0
C00353	Geranylgeranyl_diphosphate	-9.43715271675	0.0	-9.437	80.0
C00352	D-Glucosamine_6-phosphate	-10.7162202067	3.301	-10.725	80.0
C00299	Uridine	8.27122326286	8.314	-3.2	70.0
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	-0.918	0.0	-0.918	50.0
C00666	LL-2,6-Diaminoheptanedioate	-9.09769328788	3.936	-9.137	70.0
C05979	Propane-1-ol	-4.95425525358	0.0	-4.954	60.0
C05898	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	-11.0360472341	0.0	-11.036	90.0
C11736	5-Fluorodeoxyuridine	9.755	9.755	0.0	80.0
C05893	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	-11.0381069901	0.0	-11.038	90.0
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	10.1508282409	10.151	0.0	80.0
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	9.24287185688	9.255	-2.322	70.0
C00357	N-Acetyl-D-glucosamine_6-phosphate	-10.3951876193	0.0	-10.395	80.0
C11638	3-Amino-2-oxopropyl_phosphate	-4.79	0.0	-4.79	60.0
C00993	D-Alanyl-D-alanine	-12.6306132121	6.322	-12.649	90.0
C01278	2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate	8.435	8.435	0.0	70.0
C05382	Sedoheptulose_7-phosphate	-6.51514805304	6.005	-7.283	60.0
C00120	Biotin	7.8536502686	7.882	-2.222	60.0
C00121	D-Ribose	12.4283093461	12.428	0.0	90.0
C00122	Fumarate	-9.24038127938	0.93	-9.245	70.0
C00123	L-Leucine	-7.96979335849	6.825	-8.508	70.0
C00124	D-Galactose	12.0007057796	12.001	0.0	90.0
C00129	Isopentenyl_diphosphate	-7.08415527947	2.248	-7.134	70.0
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	8.66536748963	8.731	-4.248	70.0
C00356	(S)-3-Hydroxy-3-methylglutaryl-CoA	2.115	2.115	0.0	50.0
C02713	N-Acetylmuramate	2.322	2.322	0.0	50.0
C11934	2-Hydroxy-4-isopropenylcyclohexane-1-carboxyl-CoA	-6.555	0.0	-6.555	60.0
C20423	alpha-D-Ribose_1-methylphosphonate_5-phosphate	1.0	1.0	0.0	50.0
C00433	2,5-Dioxopentanoate	4.08750254685	4.088	0.0	50.0
C05749	Hexanoyl-[acp]	9.60364761617	9.604	0.0	70.0
C05748	trans-Hex-2-enoyl-[acp]	-12.3401293984	6.87	-12.372	90.0
C05747	(R)-3-Hydroxyhexanoyl-[acp]	10.8609075187	10.95	-6.888	80.0
C05746	3-Oxohexanoyl-[acp]	11.3157808225	11.41	-7.427	90.0
C05745	Butyryl-[acp]	9.60364761617	9.604	0.0	70.0
C05744	Acetoacetyl-[acp]	10.5936818753	10.669	-6.372	80.0
C03150	Nicotinamide-beta-riboside	10.2369780198	10.237	0.0	80.0
C04618	(3R)-3-Hydroxybutanoyl-[acyl-carrier_protein]	10.1208319359	10.213	-6.199	80.0
C04619	(3R)-3-Hydroxydecanoyl-[acyl-carrier_protein]	10.4441987055	10.535	-6.5	80.0
C00726	Nitrile	5.492	5.492	0.0	60.0
C00055	CMP	-0.926	0.0	-0.926	50.0
C00725	Lipoate	12.3461248428	12.346	0.0	90.0
C00199	D-Ribulose_5-phosphate	-9.75591394223	0.0	-9.756	80.0
C00051	Glutathione	3.585	3.585	0.0	50.0
C00052	UDP-alpha-D-galactose	-10.5042743544	4.74	-10.531	80.0
C00053	3'-Phosphoadenylyl_sulfate	1.138	1.138	0.0	50.0
C02659	Acetone_cyanohydrin	-7.679	0.0	-7.679	70.0
C00197	3-Phospho-D-glycerate	-10.6367799327	5.001	-10.666	80.0
C00058	Formate	13.9068193407	13.909	-4.409	90.0
C02714	N-Acetylputrescine	-5.32182319233	0.0	-5.322	60.0
C00192	Hydroxylamine	4.858	4.858	0.0	50.0
C00354	D-Fructose_1,6-bisphosphate	-12.8350256485	0.0	-12.835	90.0
C01113	D-Galactose_6-phosphate	-6.966	0.0	-6.966	70.0
C00011	CO2	6.87788605609	8.485	-7.912	60.0
C00170	5'-Methylthioadenosine	3.565	3.565	0.0	50.0
C01051	Uroporphyrinogen_III	-3.585	0.0	-3.585	60.0
C01050	UDP-N-acetylmuramate	8.18443071617	8.184	0.0	70.0
C04574	di-trans,poly-cis-Undecaprenyl_diphosphate	6.77171372815	7.577	-6.352	60.0
C05130	Imidazole-4-acetaldehyde	4.08750254685	4.088	0.0	50.0
C00206	dADP	6.47243932955	9.046	-8.78	60.0
C04778	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole	5.27294998068	5.691	-3.7	60.0
C04807	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine	3.0	3.0	0.0	50.0
C03028	Thiamin_triphosphate	-10.7603344523	0.0	-10.76	80.0
C20589	D-Glucosaminate-6-phosphate	-1.459	0.0	-1.459	50.0
C03539	S-Ribosyl-L-homocysteine	10.3665123699	10.4	-4.954	80.0
C02457	Propane-1,3-diol	-5.392590107	0.0	-5.393	60.0
C02191	Protoporphyrin	9.044	9.044	0.0	70.0
C06010	(S)-2-Acetolactate	7.98546183919	7.985	0.0	60.0
