compound_code	compound_name	cumulative_metabolite_score	consumption_score	production_score	percentile
C01165	L-Glutamate_5-semialdehyde	8.299	8.299	0.0	70.0
C16348	cis-3-Chloroallyl_aldehyde	-10.1139713414	0.0	-10.114	80.0
C18309	3-Chloro-2-methyldienelactone	9.101	9.101	0.0	80.0
C14848	2,3-Dihydro-2-S-glutathionyl-3-hydroxy_bromobenzene	-10.165	0.0	-10.165	80.0
C02946	4-Acetamidobutanoate	-1.0	0.0	-1.0	50.0
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	-7.577	0.0	-7.577	60.0
C18305	2-Chloro-5-methylmaleylacetate	-9.101	0.0	-9.101	80.0
C00842	dTDP-glucose	-6.74307993725	7.459	-8.145	60.0
C03063	2-Oxohept-3-enedioate	-1.874	0.0	-1.874	50.0
C05271	trans-Hex-2-enoyl-CoA	-7.102	0.0	-7.102	60.0
C05980	Cardiolipin	-9.06622359597	0.0	-9.066	80.0
C00483	Tyramine	6.7	6.7	0.0	60.0
C00459	dTTP	-8.67175718953	6.41	-8.945	70.0
C05100	3-Ureidoisobutyrate	-9.58688407641	0.0	-9.587	80.0
C06142	1-Butanol	-11.293	0.0	-11.293	90.0
C09815	Benzamide	7.781	7.781	0.0	60.0
C00018	Pyridoxal_phosphate	-12.2609373761	6.031	-12.28	90.0
C16688	Sucrose_6-phosphate	-12.465	0.0	-12.465	90.0
C00019	S-Adenosyl-L-methionine	-4.485	0.0	-4.485	50.0
C02988	L-Histidyl-tRNA(His)	-10.0044246337	0.0	-10.004	80.0
C16551	Alcophosphamide	-11.8069255455	0.0	-11.807	90.0
C06715	3-Oxopimeloyl-CoA	7.55501757692	7.555	0.0	60.0
C06714	3-Hydroxypimeloyl-CoA	-6.267	0.0	-6.267	50.0
C05539	N-Acetyl-L-2-amino-6-oxopimelate	8.275	8.275	0.0	70.0
C03078	4-Guanidinobutanamide	7.781	7.781	0.0	60.0
C19845	Pimelyl-[acyl-carrier_protein]	7.209	7.209	0.0	60.0
C11437	1-Deoxy-D-xylulose_5-phosphate	4.16149100489	4.161	0.0	50.0
C09306	Sulfur_dioxide	-3.459	0.0	-3.459	50.0
C16237	Protein_N6-(lipoyl)lysine	-10.9244194415	0.0	-10.924	90.0
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	11.4247681744	11.425	0.0	90.0
C00931	Porphobilinogen	9.2925647145	9.293	0.0	80.0
C04327	4-Methyl-5-(2-phosphoethyl)-thiazole	3.22238706436	3.222	0.0	50.0
C19846	Pimelyl-[acyl-carrier_protein]_methyl_ester	-8.974	0.0	-8.974	70.0
C18239	Precursor_Z	5.06572878583	5.426	-3.248	50.0
C00446	alpha-D-Galactose_1-phosphate	-8.85006221405	5.129	-8.956	70.0
C00445	5,10-Methenyltetrahydrofolate	5.8750400916	5.875	0.0	50.0
C01762	Xanthosine	5.96456065189	8.69	-8.454	50.0
C00441	L-Aspartate_4-semialdehyde	9.24098455085	9.341	-5.448	80.0
C00440	5-Methyltetrahydrofolate	8.35324172972	8.384	-2.817	70.0
C14802	1-Nitronaphthalene-7,8-oxide	10.165	10.165	0.0	80.0
C00168	Hydroxypyruvate	7.248	7.248	0.0	60.0
C00526	Deoxyuridine	9.57358611691	9.589	-3.0	80.0
C00527	Glutaryl-CoA	-7.55501757692	0.0	-7.555	60.0
C14806	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	-10.165	0.0	-10.165	80.0
C11453	2-C-Methyl-D-erythritol_2,4-cyclodiphosphate	1.322	1.322	0.0	50.0
C14804	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	-10.165	0.0	-10.165	80.0
C00448	trans,trans-Farnesyl_diphosphate	8.29614552652	8.296	0.0	70.0
C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	7.47591489692	7.547	-3.17	60.0
C01024	Hydroxymethylbilane	-7.60002353747	0.0	-7.6	60.0
C16221	(2E)-Octadecenoyl-[acp]	-10.6878773036	3.459	-10.697	90.0
C01190	beta-D-Glucosyl-(1<->1)-ceramide	-11.4247681744	0.0	-11.425	90.0
C12838	trans-4-Carboxymethylenebut-2-en-4-olide	9.101	9.101	0.0	80.0
C18216	4-Hydroxyphenyl-4-hydroxybenzoate	7.0	7.0	0.0	60.0
C00186	(S)-Lactate	11.637	11.637	0.0	90.0
C05396	Lactose_6-phosphate	-6.435	0.0	-6.435	50.0
C18215	Bis(4-hydroxyphenyl)methanol	-7.267	0.0	-7.267	60.0
C06813	Nitrobenzene	7.267	7.267	0.0	60.0
C04133	N-Acetyl-L-glutamate_5-phosphate	-7.788	0.0	-7.788	70.0
C14786	(1R,2S)-Naphthalene_1,2-oxide	10.165	10.165	0.0	80.0
C14871	S-(Formylmethyl)glutathione	-10.165	0.0	-10.165	80.0
C03838	5'-Phosphoribosylglycinamide	-9.51739192671	0.0	-9.517	80.0
C00288	HCO3-	8.14865768862	9.419	-8.647	70.0
C03722	Quinolinate	-6.845	0.0	-6.845	60.0
C05402	Melibiose	9.07666600366	9.082	-1.0	80.0
C02091	(S)-Ureidoglycine	6.65821706147	6.858	-3.907	60.0
C05404	D-Gal_alpha_1->6D-Gal_alpha_1->6D-Glucose	12.6989987021	12.699	-1.0	90.0
C03939	Acetyl-[acyl-carrier_protein]	9.95876623018	10.186	-7.405	80.0
C00054	Adenosine_3',5'-bisphosphate	-9.05558521692	0.0	-9.056	80.0
C00620	alpha-D-Ribose_1-phosphate	11.6757385764	11.676	0.0	90.0
C11355	4-Amino-4-deoxychorismate	-7.59949122655	0.0	-7.599	60.0
C12739	5'-Deoxy-5-fluorouridine	-4.755	0.0	-4.755	50.0
C20253	Aminoacrylate	6.845	6.845	0.0	60.0
C01228	Guanosine_3',5'-bis(diphosphate)	-9.68836512918	0.0	-9.688	80.0
C05966	15(S)-HPETE	8.253	8.253	0.0	70.0
C01672	Cadaverine	7.41599507447	7.416	0.0	60.0
C01346	dUDP	1.0	6.727	-6.7	50.0
C00232	Succinate_semialdehyde	-6.3171829059	3.536	-6.513	50.0
C00233	4-Methyl-2-oxopentanoate	-1.0	0.0	-1.0	50.0
C00234	10-Formyltetrahydrofolate	8.55916586204	9.389	-8.196	70.0
C00235	Dimethylallyl_diphosphate	6.63120231988	7.002	-4.861	60.0
C01613	Stachyose	12.9146707472	12.915	0.0	90.0
C00237	CO	-3.334	0.0	-3.334	50.0
C05985	2-Propynal	1.0	1.0	0.0	50.0
C00011	CO2	6.042478303	7.949	-7.501	50.0
C00012	Peptide	4.7	4.7	0.0	50.0
C05689	Se-Methyl-L-selenocysteine	9.418	9.418	0.0	80.0
C00014	Ammonia	9.05070749227	9.385	-7.111	80.0
C00015	UDP	-8.94383734924	5.414	-9.064	70.0
C00151	L-Amino_acid	2.585	2.585	0.0	50.0
C05823	3-Mercaptolactate	-13.2257702629	0.0	-13.226	90.0
C00153	Nicotinamide	-8.39202716994	0.0	-8.392	70.0
C00152	L-Asparagine	10.2263118865	10.55	-8.233	90.0
C00155	L-Homocysteine	-10.2207290564	0.585	-10.223	90.0
C02835	Imidazole-4-acetate	-1.0	0.0	-1.0	50.0
C05824	S-Sulfo-L-cysteine	-7.562	0.0	-7.562	60.0
C00156	4-Hydroxybenzoate	6.508	6.508	0.0	60.0
C05714	alpha-Aminopropiononitrile	5.17	5.17	0.0	50.0
C05715	gamma-Amino-gamma-cyanobutanoate	5.17	5.17	0.0	50.0
C05711	gamma-Glutamyl-beta-cyanoalanine	-2.585	0.0	-2.585	50.0
C00066	tRNA	7.735	7.735	0.0	60.0
C02876	Propanoyl_phosphate	4.70351256089	7.637	-7.435	50.0
C06329	2-Chloromaleylacetate	-9.101	0.0	-9.101	80.0
C04146	all-trans-Octaprenyl_diphosphate	6.69784894109	8.707	-8.295	60.0
C02336	beta-D-Fructose	8.34431358237	8.344	0.0	70.0
C14108	4-Hydroxymethylsalicylaldehyde	-6.267	0.0	-6.267	50.0
C00259	L-Arabinose	10.087880043	10.088	0.0	80.0
C03758	Dopamine	6.7	6.7	0.0	60.0
C01063	6-Carboxyhexanoyl-CoA	7.209	7.209	0.0	60.0
C03785	D-Tagatose_1,6-bisphosphate	-12.3869608353	5.225	-12.397	90.0
C03752	2-Amino-2-deoxy-D-gluconate	1.322	1.322	0.0	50.0
C03765	4-Hydroxyphenylacetaldehyde	-6.7	0.0	-6.7	60.0
C02954	6-Aminopenicillanate	-7.476	0.0	-7.476	60.0
C04620	(3R)-3-Hydroxyoctanoyl-[acyl-carrier_protein]	-10.5014015286	4.555	-10.525	90.0
C00810	(R)-Acetoin	10.919	10.919	0.0	90.0
C06398	ADP-L-glycero-beta-D-manno-heptose	-9.358	0.0	-9.358	80.0
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	9.5652226119	9.565	0.0	80.0
C00301	ADP-ribose	10.639148561	10.639	0.0	90.0
C00302	DL-Glutamate	-5.17	0.0	-5.17	50.0
C00718	Amylose	-10.0179822768	0.0	-10.018	80.0
C01134	Pantetheine_4'-phosphate	8.66484174144	9.278	-7.748	70.0
C02235	4-Nitrocatechol	7.267	7.267	0.0	60.0
C02232	3-Oxoadipyl-CoA	-9.0552526374	0.0	-9.055	70.0
C00360	dAMP	8.454	8.454	0.0	70.0
C14089	1-Hydroxymethylnaphthalene	12.6338476134	12.634	0.0	90.0
C06676	4-Sulfolactone	8.134	8.134	0.0	70.0
C14107	2-Hydroxy-4-hydroxymethylbenzalpyruvate	6.267	6.267	0.0	50.0
C14086	2-Hydroxy-3-methylbenzalpyruvate	6.267	6.267	0.0	50.0
C14087	3-Methylsalicylaldehyde	-6.267	0.0	-6.267	50.0
C17551	2-Polyprenyl-6-hydroxyphenol	-9.44918156178	0.0	-9.449	80.0
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	8.80700873624	8.848	-3.7	70.0
C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	-5.46650528725	4.728	-6.144	50.0
C04121	CMP-3-deoxy-D-manno-octulosonate	-6.88	0.0	-6.88	60.0
C01127	4-Hydroxy-2-oxoglutarate	5.755	5.755	0.0	50.0
C06188	Salicin_6-phosphate	12.833744943	12.834	0.0	90.0
C05665	3-Aminopropanal	-6.67197700057	1.0	-6.7	60.0
C06025	Di[3-deoxy-D-manno-octulosonyl]-lipid_IV(A)	-8.281	0.0	-8.281	70.0
C03058	2-Hydroxyglutaryl-CoA	6.267	6.267	0.0	50.0
C14863	2-(S-Glutathionyl)acetyl_glutathione	-10.165	0.0	-10.165	80.0
C06186	Arbutin	12.0784707302	12.078	0.0	90.0
C06187	Arbutin_6-phosphate	-12.0175023398	5.858	-12.038	90.0
C03291	L-Xylulose_5-phosphate	-7.435	0.0	-7.435	60.0
C00655	Xanthosine_5'-phosphate	6.6165790178	7.303	-5.901	60.0
C18902	Methylselenic_acid	11.7530975733	11.753	0.0	90.0
C03294	N-Formylmethionyl-tRNA	-10.7491980801	0.0	-10.749	90.0
C02051	Lipoylprotein	-10.678730959	0.0	-10.679	90.0
C03114	Dimethylbenzimidazole	8.30837543888	8.308	0.0	70.0
C00642	4-Hydroxyphenylacetate	6.524	6.524	0.0	60.0
C06613	trans-3-Chloroallyl_aldehyde	-10.1139713414	0.0	-10.114	80.0
C14792	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	-10.165	0.0	-10.165	80.0
C14793	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	-10.165	0.0	-10.165	80.0
C14791	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	-10.165	0.0	-10.165	80.0
C20386	Biotin_sulfoxide	7.687	7.687	0.0	60.0
C14864	S-(2-Chloroacetyl)glutathione	-10.165	0.0	-10.165	80.0
C06755	Chloroacetic_acid	9.666	9.666	0.0	80.0
C01934	L-Rhamnonate	6.459	6.459	0.0	60.0
C00979	O-Acetyl-L-serine	9.83760118299	9.992	-6.69	80.0
C00877	Crotonoyl-CoA	4.88106576403	4.881	0.0	50.0
C16374	(2E,6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahepta-2,6,9,12,15,18,21-enoyl-CoA	8.044	8.044	0.0	70.0
C16375	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Hydroxytetracosahexa-6,9,12,15,18,21-enoyl-CoA	-8.044	0.0	-8.044	70.0
C16273	3-Hydroxy-5-oxohexanoyl-CoA	7.30436318282	7.524	-4.7	60.0
C16272	3-Hydroxy-5-oxohexanoate	4.858	4.858	0.0	50.0
C04246	But-2-enoyl-[acyl-carrier_protein]	-10.6878773036	3.459	-10.697	90.0
C03512	L-Tryptophanyl-tRNA(Trp)	-9.69204544026	0.0	-9.692	80.0
C04242	5-Fluorodeoxyuridine_monophosphate	-9.15989230398	0.0	-9.16	80.0
C04438	1-Acyl-sn-glycero-3-phosphoethanolamine	-7.728	0.0	-7.728	60.0
C03373	Aminoimidazole_ribotide	10.129894391	10.153	-4.17	80.0
C16074	Phenylacetonitrile	5.17	5.17	0.0	50.0
C00407	L-Isoleucine	-6.98219871225	6.109	-7.611	60.0
C01401	Alanine	-5.17	0.0	-5.17	50.0
C01151	D-Ribose_1,5-bisphosphate	-7.54724590734	0.0	-7.547	60.0
C06056	4-Hydroxy-L-threonine	-8.79802339842	0.0	-8.798	70.0
C06054	2-Oxo-3-hydroxy-4-phosphobutanoate	-8.257	0.0	-8.257	70.0
C06055	O-Phospho-4-hydroxy-L-threonine	6.62949517802	6.629	0.0	60.0
C03479	Folinic_acid	8.13458661339	8.135	0.0	70.0
C06507	Adenosyl_cobyrinate_hexaamide	-0.848	0.0	-0.848	50.0
C06114	gamma-Glutamyl-beta-aminopropiononitrile	-2.585	0.0	-2.585	50.0
C06508	Adenosyl_cobinamide	8.11912463683	8.119	0.0	70.0
C06509	Adenosyl_cobinamide_phosphate	2.807	2.807	0.0	50.0
C01921	Glycocholate	8.276	8.276	0.0	70.0
C14315	Anthracene	7.267	7.267	0.0	60.0
C09332	Tetrahydrofolyl-[Glu](2)	-8.70056151352	0.0	-8.701	70.0
C06377	D-Galactosamine_6-phosphate	-7.007	0.0	-7.007	60.0
C00582	Phenylacetyl-CoA	-6.6	0.0	-6.6	60.0
C00583	Propane-1,2-diol	10.52	10.52	0.0	90.0
C19945	3-Oxo-5,6-dehydrosuberyl-CoA	-6.585	0.0	-6.585	60.0
C03979	2-Dehydro-3-deoxy-L-rhamnonate	5.585	5.585	0.0	50.0
C02576	Perillyl_aldehyde	1.0	1.0	0.0	50.0
C03972	2,3,4,5-Tetrahydrodipicolinate	-7.58364454708	3.059	-7.645	60.0
C03974	2-Acyl-sn-glycerol_3-phosphate	-7.55501757692	0.0	-7.555	60.0
C00577	D-Glyceraldehyde	-14.4178514118	0.0	-14.418	90.0
C01260	P1,P4-Bis(5'-adenosyl)_tetraphosphate	7.735	7.735	0.0	60.0
C14857	1,1-Dichloroethylene_epoxide	10.165	10.165	0.0	80.0
C01300	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine	7.78117288163	7.781	0.0	70.0
C14851	Benzo[a]pyrene-4,5-oxide	10.165	10.165	0.0	80.0
C00279	D-Erythrose_4-phosphate	14.2849169694	14.285	0.0	90.0
C14852	Benzo[a]pyrene-7,8-diol	10.165	10.165	0.0	80.0
C00906	5,6-Dihydrothymine	9.58688407641	9.587	0.0	80.0
C00275	D-Mannose_6-phosphate	-13.3818068442	0.0	-13.382	90.0
C16205	Anthracene-9,10-dihydrodiol	-7.267	0.0	-7.267	60.0
C00270	N-Acetylneuraminate	10.0992839067	10.099	0.0	80.0
C14858	2,2-Dichloroacetaldehyde	10.165	10.165	0.0	80.0
C16200	Phenylboronic_acid	7.267	7.267	0.0	60.0
C15672	Heme_O	-8.322	0.0	-8.322	70.0
C05818	2-Demethylmenaquinone	-7.94765726028	7.418	-8.707	70.0
C14220	4,4'-Dihydroxybenzophenone	7.267	7.267	0.0	60.0
C00479	Propanal	2.585	2.585	0.0	50.0
C03561	(R)-3-Hydroxybutanoyl-CoA	-5.81821881967	8.093	-8.364	50.0
C00475	Cytidine	-8.459270408	0.0	-8.459	70.0
C12215	Iminoerythrose_4-phosphate	-8.92493271641	0.0	-8.925	70.0
C00473	Retinol	11.8069255455	11.807	0.0	90.0
C14868	S-(1,2-Dichlorovinyl)glutathione	-10.165	0.0	-10.165	80.0
C00294	Inosine	7.70424826798	8.242	-6.558	60.0
C00292	Aniline	7.267	7.267	0.0	60.0
C00741	Diacetyl	-11.308	0.0	-11.308	90.0
C05699	L-Selenocystathionine	8.65664962125	8.657	0.0	70.0
C05698	Selenohomocysteine	-6.90872416139	8.079	-8.609	60.0
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	-4.52749344615	0.0	-4.527	50.0
C00353	Geranylgeranyl_diphosphate	-7.69724811758	0.0	-7.697	60.0
C00352	D-Glucosamine_6-phosphate	-9.53135303527	0.0	-9.531	80.0
C02909	(2-Naphthyl)methanol	12.6338476134	12.634	0.0	90.0
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	5.27618493385	5.329	-0.531	50.0
C00158	Citrate	4.632	4.632	0.0	50.0
C00666	LL-2,6-Diaminoheptanedioate	7.09425779147	8.4	-7.652	60.0
C05979	Propane-1-ol	-2.585	0.0	-2.585	50.0
C05951	Leukotriene_D4	-2.585	0.0	-2.585	50.0
C11736	5-Fluorodeoxyuridine	9.15989230398	9.16	0.0	80.0
C06001	(S)-3-Hydroxyisobutyrate	8.364	8.364	0.0	70.0
C05893	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	-9.43431920962	0.0	-9.434	80.0
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	10.014061364	10.014	0.0	80.0
C06201	2,4-Dihydroxyhept-2-enedioate	6.145	6.145	0.0	50.0
C05596	p-Hydroxyphenylacetylglycine	-7.55501757692	0.0	-7.555	60.0
C06206	Benzoyl_phosphate	8.044	8.044	0.0	70.0
C00357	N-Acetyl-D-glucosamine_6-phosphate	-9.26184964557	7.066	-9.547	80.0
C00618	3-Dehydro-L-gulonate	7.435	7.435	0.0	60.0
C01279	4-Amino-5-hydroxymethyl-2-methylpyrimidine	-7.33103246892	0.0	-7.331	60.0
C01278	2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate	7.547	7.547	0.0	60.0
C02170	Methylmalonate	-1.0	0.0	-1.0	50.0
C00120	Biotin	-4.9708554112	7.449	-7.687	50.0
C00121	D-Ribose	11.3102228318	11.31	0.0	90.0
C00122	Fumarate	13.2033329047	13.233	-7.625	90.0
C00123	L-Leucine	-7.54005191675	5.248	-7.808	60.0
C00124	D-Galactose	-11.0694565534	9.629	-11.522	90.0
C00127	Glutathione_disulfide	6.476	6.476	0.0	60.0
C00129	Isopentenyl_diphosphate	5.77812941309	6.91	-6.031	50.0
C15532	N-Acetyl-L-citrulline	7.49224159779	7.492	0.0	60.0
C00356	(S)-3-Hydroxy-3-methylglutaryl-CoA	-4.621	0.0	-4.621	50.0
C02713	N-Acetylmuramate	4.087	4.087	0.0	50.0
C11938	Myrtenol	-7.267	0.0	-7.267	60.0
C11934	2-Hydroxy-4-isopropenylcyclohexane-1-carboxyl-CoA	-6.267	0.0	-6.267	50.0
C15973	Enzyme_N6-(dihydrolipoyl)lysine	11.356177757	11.356	0.0	90.0
C06376	N-Acetyl-D-galactosamine_6-phosphate	-7.203	0.0	-7.203	60.0
C05749	Hexanoyl-[acp]	10.0808712822	10.197	-6.508	80.0
C05748	trans-Hex-2-enoyl-[acp]	-10.6878773036	3.459	-10.697	90.0
C05747	(R)-3-Hydroxyhexanoyl-[acp]	-10.9164123576	4.954	-10.939	90.0
C05746	3-Oxohexanoyl-[acp]	11.2877199703	11.301	-4.524	90.0
C05745	Butyryl-[acp]	10.0808712822	10.197	-6.508	80.0
C05744	Acetoacetyl-[acp]	10.5526221846	10.56	-2.883	90.0
C03150	Nicotinamide-beta-riboside	-3.88213779444	8.392	-8.454	50.0
C04618	(3R)-3-Hydroxybutanoyl-[acyl-carrier_protein]	-10.1804177417	4.248	-10.204	90.0
C04619	(3R)-3-Hydroxydecanoyl-[acyl-carrier_protein]	-10.5014015286	4.555	-10.525	90.0
C00726	Nitrile	5.17	5.17	0.0	50.0
C00055	CMP	-3.555	0.0	-3.555	50.0
C00725	Lipoate	10.9244194415	10.924	0.0	90.0
C00199	D-Ribulose_5-phosphate	7.1231724689	9.524	-9.221	60.0
C00051	Glutathione	7.52575589233	7.526	0.0	60.0
C00052	UDP-alpha-D-galactose	-8.2650232304	0.0	-8.265	70.0
C00053	3'-Phosphoadenylyl_sulfate	9.896	9.896	0.0	80.0
C00010	CoA	-7.78385041606	7.31	-8.566	60.0
C00194	Cobamide_coenzyme	-8.32361646814	0.0	-8.324	70.0
C00469	Ethanol	12.6338476134	12.634	0.0	90.0
C01344	dIDP	10.3119591596	10.312	0.0	90.0
C00058	Formate	13.9044664723	13.904	0.0	90.0
C02714	N-Acetylputrescine	-9.15701261339	0.0	-9.157	80.0
C00192	Hydroxylamine	3.322	3.322	0.0	50.0
C04738	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine	-8.904	0.0	-8.904	70.0
C00354	D-Fructose_1,6-bisphosphate	-11.8153369115	0.0	-11.815	90.0
C01888	Aminoacetone	6.7	6.7	0.0	60.0
C04088	Octadecanoyl-[acyl-carrier_protein]	-9.07639835042	0.0	-9.076	80.0
C00170	5'-Methylthioadenosine	2.585	2.585	0.0	50.0
C01051	Uroporphyrinogen_III	5.858	5.858	0.0	50.0
C01050	UDP-N-acetylmuramate	7.26258750684	8.008	-6.698	60.0
C03586	2-Oxo-2,3-dihydrofuran-5-acetate	-7.547	0.0	-7.547	60.0
C04574	di-trans,poly-cis-Undecaprenyl_diphosphate	-6.57640277726	7.943	-8.416	50.0
C05130	Imidazole-4-acetaldehyde	1.0	1.0	0.0	50.0
C00206	dADP	-10.0910153926	7.284	-10.284	80.0
C04778	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole	-8.20302255701	0.0	-8.203	70.0
C04807	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine	7.78117288163	7.781	0.0	70.0
C04805	5(S)-HETE	-8.253	0.0	-8.253	70.0
C03028	Thiamin_triphosphate	-9.83607690674	0.0	-9.836	80.0
C20589	D-Glucosaminate-6-phosphate	-1.322	0.0	-1.322	50.0
C11929	Perillyl-CoA	6.267	6.267	0.0	50.0
C12248	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate	-6.392	0.0	-6.392	50.0
C02457	Propane-1,3-diol	-2.585	0.0	-2.585	50.0
C01368	3'-UMP	-8.243	0.0	-8.243	70.0
C06010	(S)-2-Acetolactate	6.013	6.013	0.0	50.0
C11278	Aflatoxin_B1exo-8,9-epoxide-GSH	-10.165	0.0	-10.165	80.0
