compound_code	compound_name	cumulative_metabolite_score	consumption_score	production_score	percentile
C00012	Peptide	7.577	7.577	0.0	70.0
C05689	Se-Methyl-L-selenocysteine	9.1651851432	9.165	0.0	80.0
C00014	Ammonia	-9.07134240193	8.366	-9.761	80.0
C00015	UDP	-6.02284403996	5.129	-6.644	60.0
C05822	3'-CMP	-7.7005672701	0.0	-7.701	70.0
C00019	S-Adenosyl-L-methionine	4.0137493608	6.145	-5.771	50.0
C00153	Nicotinamide	-8.72069255343	0.0	-8.721	80.0
C00152	L-Asparagine	-5.86466825522	7.769	-8.111	60.0
C00155	L-Homocysteine	-7.71237231505	2.248	-7.745	70.0
C02835	Imidazole-4-acetate	-4.95411617433	0.0	-4.954	60.0
C19846	Pimelyl-[acyl-carrier_protein]_methyl_ester	-8.253	0.0	-8.253	80.0
C05714	alpha-Aminopropiononitrile	7.658	7.658	0.0	70.0
C05715	gamma-Amino-gamma-cyanobutanoate	7.658	7.658	0.0	70.0
C05711	gamma-Glutamyl-beta-cyanoalanine	-5.044	0.0	-5.044	60.0
C02659	Acetone_cyanohydrin	-7.276	0.0	-7.276	70.0
C00066	tRNA	7.88901239609	7.889	0.0	70.0
C02876	Propanoyl_phosphate	-5.30473645086	6.814	-7.248	60.0
C04146	all-trans-Octaprenyl_diphosphate	8.34470433314	8.397	-3.585	80.0
C02336	beta-D-Fructose	9.08234828131	9.082	0.0	80.0
C14108	4-Hydroxymethylsalicylaldehyde	-6.267	0.0	-6.267	60.0
C00259	L-Arabinose	5.28574833117	5.615	-3.322	60.0
C01063	6-Carboxyhexanoyl-CoA	4.585	4.585	0.0	50.0
C03785	D-Tagatose_1,6-bisphosphate	-11.8749170298	6.263	-11.904	90.0
C03752	2-Amino-2-deoxy-D-gluconate	3.585	3.585	0.0	50.0
C04620	(3R)-3-Hydroxyoctanoyl-[acyl-carrier_protein]	-9.36695327166	4.845	-9.428	80.0
C00810	(R)-Acetoin	9.207	9.207	0.0	80.0
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	7.36067408798	7.361	0.0	70.0
C00301	ADP-ribose	9.10596354847	9.106	0.0	80.0
C00302	DL-Glutamate	-7.658	0.0	-7.658	70.0
C00718	Amylose	-8.76344855552	4.644	-8.844	80.0
C01134	Pantetheine_4'-phosphate	8.09962307871	8.395	-5.962	80.0
C02232	3-Oxoadipyl-CoA	-10.8515755095	0.0	-10.852	90.0
C00785	Urocanate	3.17	3.17	0.0	50.0
C00360	dAMP	-2.807	0.0	-2.807	50.0
C14089	1-Hydroxymethylnaphthalene	12.1711008979	12.171	0.0	90.0
C18260	1,6-Dimethoxypyrene	-6.08761958113	0.0	-6.088	60.0
C14107	2-Hydroxy-4-hydroxymethylbenzalpyruvate	6.267	6.267	0.0	60.0
C14086	2-Hydroxy-3-methylbenzalpyruvate	6.267	6.267	0.0	60.0
C14087	3-Methylsalicylaldehyde	-6.267	0.0	-6.267	60.0
C17551	2-Polyprenyl-6-hydroxyphenol	-7.60002071419	0.0	-7.6	70.0
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	-5.83250945094	2.585	-5.977	60.0
C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	5.12946244457	5.673	-4.0	60.0
C01127	4-Hydroxy-2-oxoglutarate	7.47585973872	7.476	0.0	70.0
C06188	Salicin_6-phosphate	12.0122633709	12.012	0.0	90.0
C06022	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine	-1.874	0.0	-1.874	50.0
C00254	Prephenate	3.5390374364	3.539	0.0	50.0
C05665	3-Aminopropanal	4.95411617433	4.954	0.0	50.0
C06025	Di[3-deoxy-D-manno-octulosonyl]-lipid_IV(A)	2.503	2.503	0.0	50.0
C03058	2-Hydroxyglutaryl-CoA	6.267	6.267	0.0	60.0
C05143	Dhurrin	7.276	7.276	0.0	70.0
C06186	Arbutin	7.46755518993	7.468	0.0	70.0
C06187	Arbutin_6-phosphate	-6.42639228772	5.977	-7.219	70.0
C03291	L-Xylulose_5-phosphate	2.322	2.322	0.0	50.0
C00655	Xanthosine_5'-phosphate	8.12905590075	8.185	-3.457	80.0
C18902	Methylselenic_acid	11.8655908533	11.866	0.0	90.0
C03294	N-Formylmethionyl-tRNA	-8.53537657929	0.0	-8.535	80.0
C02051	Lipoylprotein	-10.738677608	1.585	-10.741	90.0
C03114	Dimethylbenzimidazole	7.06621132277	7.066	0.0	70.0
C06613	trans-3-Chloroallyl_aldehyde	-10.2684994076	0.0	-10.268	90.0
C11638	3-Amino-2-oxopropyl_phosphate	-2.939	0.0	-2.939	50.0
C06755	Chloroacetic_acid	7.894	7.894	0.0	70.0
C03232	3-Phosphonooxypyruvate	4.06853176683	5.968	-5.517	50.0
C00979	O-Acetyl-L-serine	9.15820698852	9.171	-2.322	80.0
C00877	Crotonoyl-CoA	6.405	6.405	0.0	60.0
C16273	3-Hydroxy-5-oxohexanoyl-CoA	7.49961355624	7.539	-2.322	70.0
C16272	3-Hydroxy-5-oxohexanoate	3.459	3.459	0.0	50.0
C04246	But-2-enoyl-[acyl-carrier_protein]	-7.39252334063	0.0	-7.393	70.0
C03512	L-Tryptophanyl-tRNA(Trp)	-8.70720265973	0.0	-8.707	80.0
C01019	6-Deoxy-L-galactose	1.0	1.0	0.0	50.0
C04242	5-Fluorodeoxyuridine_monophosphate	-8.52705633269	0.0	-8.527	80.0
C03375	Norspermidine	-4.585	0.0	-4.585	50.0
C00409	Methanethiol	-2.0	0.0	-2.0	50.0
C04438	1-Acyl-sn-glycero-3-phosphoethanolamine	-5.087	0.0	-5.087	60.0
C03373	Aminoimidazole_ribotide	9.42856661531	9.57	-6.149	90.0
C16074	Phenylacetonitrile	7.658	7.658	0.0	70.0
C00407	L-Isoleucine	6.70140664825	7.783	-6.86	70.0
C01401	Alanine	-7.658	0.0	-7.658	70.0
C01151	D-Ribose_1,5-bisphosphate	-7.69367058167	0.0	-7.694	70.0
C06056	4-Hydroxy-L-threonine	-8.77798066484	0.0	-8.778	80.0
C06054	2-Oxo-3-hydroxy-4-phosphobutanoate	4.858	4.858	0.0	50.0
C06055	O-Phospho-4-hydroxy-L-threonine	6.94845221042	7.026	-2.773	70.0
C03479	Folinic_acid	-8.16467562643	6.409	-8.539	80.0
C06507	Adenosyl_cobyrinate_hexaamide	-1.379	0.0	-1.379	50.0
C06114	gamma-Glutamyl-beta-aminopropiononitrile	-5.044	0.0	-5.044	60.0
C06508	Adenosyl_cobinamide	6.1697745455	6.17	0.0	60.0
C06509	Adenosyl_cobinamide_phosphate	4.66293443177	4.663	0.0	50.0
C04121	CMP-3-deoxy-D-manno-octulosonate	1.766	1.766	0.0	50.0
C09332	Tetrahydrofolyl-[Glu](2)	-8.07652887586	0.0	-8.077	80.0
C00583	Propane-1,2-diol	6.392	6.392	0.0	60.0
C02576	Perillyl_aldehyde	4.95411617433	4.954	0.0	50.0
C03972	2,3,4,5-Tetrahydrodipicolinate	-5.07229197581	3.494	-5.489	60.0
C18174	Carboxynorspermidine	4.585	4.585	0.0	50.0
C03974	2-Acyl-sn-glycerol_3-phosphate	-7.59222814289	0.0	-7.592	70.0
C00577	D-Glyceraldehyde	-13.9242690661	1.263	-13.924	90.0
C01302	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose_5-phosphate	-5.615	0.0	-5.615	60.0
C01300	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine	4.49135710585	5.022	-3.322	50.0
C00279	D-Erythrose_4-phosphate	13.6957369058	13.735	-8.514	90.0
C01304	2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	2.32206308948	4.17	-3.7	50.0
C00906	5,6-Dihydrothymine	5.12909680407	5.129	0.0	60.0
C00275	D-Mannose_6-phosphate	-11.8245962671	3.907	-11.831	90.0
C05465	Taurochenodeoxycholate	7.47543788333	7.475	0.0	70.0
C00270	N-Acetylneuraminate	9.13666730699	9.137	0.0	80.0
C00900	2-Acetolactate	8.4475044023	8.496	-3.585	80.0
C00479	Propanal	5.78107451535	5.781	0.0	60.0
C00475	Cytidine	-3.81888495934	1.07	-4.019	50.0
C12215	Iminoerythrose_4-phosphate	-10.2260458226	0.0	-10.226	90.0
C00473	Retinol	11.4087469058	11.409	0.0	90.0
C00294	Inosine	8.43788693816	8.517	-4.298	80.0
C05396	Lactose_6-phosphate	-5.08804222735	3.585	-5.524	60.0
C05697	Selenate	3.7	3.7	0.0	50.0
C05699	L-Selenocystathionine	8.44698090427	8.447	0.0	80.0
C05698	Selenohomocysteine	-7.99971662503	2.322	-8.028	80.0
C00354	D-Fructose_1,6-bisphosphate	-11.3209581284	2.737	-11.325	90.0
C00353	Geranylgeranyl_diphosphate	-7.61100231765	0.0	-7.611	70.0
C00352	D-Glucosamine_6-phosphate	-9.58217598094	4.728	-9.631	90.0
C02909	(2-Naphthyl)methanol	12.1711008979	12.171	0.0	90.0
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	-4.63059939053	0.0	-4.631	50.0
C00158	Citrate	2.98776839867	2.988	0.0	50.0
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	-1.585	0.0	-1.585	50.0
C05979	Propane-1-ol	-5.96568794566	0.0	-5.966	60.0
C05951	Leukotriene_D4	-5.044	0.0	-5.044	60.0
C02528	Chenodeoxycholate	-7.47543788333	0.0	-7.475	70.0
C06001	(S)-3-Hydroxyisobutyrate	4.17	4.17	0.0	50.0
C05893	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	-9.47988259943	0.0	-9.48	90.0
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	9.0817384803	9.082	0.0	80.0
C06201	2,4-Dihydroxyhept-2-enedioate	-3.585	0.0	-3.585	50.0
C05596	p-Hydroxyphenylacetylglycine	-7.59222814289	0.0	-7.592	70.0
C06206	Benzoyl_phosphate	4.17	4.17	0.0	50.0
C00357	N-Acetyl-D-glucosamine_6-phosphate	-9.88029389897	0.0	-9.88	90.0
C00618	3-Dehydro-L-gulonate	1.585	1.585	0.0	50.0
C01279	4-Amino-5-hydroxymethyl-2-methylpyrimidine	2.00005624855	2.585	-1.0	50.0
C01278	2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate	6.426	6.426	0.0	60.0
C02170	Methylmalonate	-4.95411617433	0.0	-4.954	60.0
C00120	Biotin	7.56210839471	7.562	0.0	70.0
C00121	D-Ribose	10.2982676796	10.298	0.0	90.0
C00122	Fumarate	-8.2528749479	4.481	-8.355	80.0
C00123	L-Leucine	5.36979928988	6.879	-6.254	60.0
C00124	D-Galactose	6.54927898394	8.553	-8.14	60.0
C00127	Glutathione_disulfide	-5.0	0.0	-5.0	60.0
C00128	CMP-N-acetylneuraminate	-4.392	0.0	-4.392	50.0
C00129	Isopentenyl_diphosphate	-6.7180846585	1.7	-6.762	70.0
C15532	N-Acetyl-L-citrulline	5.61461320417	5.615	0.0	60.0
C00356	(S)-3-Hydroxy-3-methylglutaryl-CoA	-4.099	0.0	-4.099	50.0
C02713	N-Acetylmuramate	4.248	4.248	0.0	50.0
C11934	2-Hydroxy-4-isopropenylcyclohexane-1-carboxyl-CoA	-6.267	0.0	-6.267	60.0
C15973	Enzyme_N6-(dihydrolipoyl)lysine	10.9350129007	10.935	0.0	90.0
C05749	Hexanoyl-[acp]	-6.59900162079	6.87	-7.741	70.0
C05748	trans-Hex-2-enoyl-[acp]	-7.39252334063	0.0	-7.393	70.0
C05747	(R)-3-Hydroxyhexanoyl-[acp]	-9.89787528424	5.248	-9.954	90.0
C05746	3-Oxohexanoyl-[acp]	10.2493990755	10.31	-5.7	90.0
C05745	Butyryl-[acp]	-6.59900162079	6.87	-7.741	70.0
C05744	Acetoacetyl-[acp]	9.33062929786	9.669	-7.412	80.0
C03150	Nicotinamide-beta-riboside	8.61060787592	8.611	0.0	80.0
C04618	(3R)-3-Hydroxybutanoyl-[acyl-carrier_protein]	-9.04542867676	4.536	-9.107	80.0
C04619	(3R)-3-Hydroxydecanoyl-[acyl-carrier_protein]	-9.36695327166	4.845	-9.428	80.0
C00726	Nitrile	7.658	7.658	0.0	70.0
C00055	CMP	-2.036	0.0	-2.036	50.0
C00725	Lipoate	10.9019597647	10.902	0.0	90.0
C00199	D-Ribulose_5-phosphate	-9.47629957763	0.0	-9.476	90.0
C00051	Glutathione	6.02216773512	6.022	0.0	60.0
C00052	UDP-alpha-D-galactose	9.04429188948	9.137	-5.129	80.0
C00721	Dextrin	-7.23657284624	0.0	-7.237	70.0
C00010	CoA	-9.01229407282	7.586	-9.469	80.0
C00194	Cobamide_coenzyme	-5.79888188385	0.0	-5.799	60.0
C00197	3-Phospho-D-glycerate	-7.47469968554	5.369	-7.776	70.0
C01344	dIDP	9.73829281669	9.738	0.0	90.0
C00191	D-Glucuronate	6.08760126238	6.088	0.0	60.0
C02714	N-Acetylputrescine	-6.02268588157	0.0	-6.023	60.0
C00192	Hydroxylamine	4.75496250072	4.755	0.0	50.0
C04738	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine	2.0	2.0	0.0	50.0
C03506	Indoleglycerol_phosphate	5.781	5.781	0.0	60.0
C01113	D-Galactose_6-phosphate	-3.99935069188	3.585	-4.807	50.0
C04088	Octadecanoyl-[acyl-carrier_protein]	-8.43075666805	0.0	-8.431	80.0
C01051	Uroporphyrinogen_III	-5.833	0.0	-5.833	60.0
C01050	UDP-N-acetylmuramate	8.44925485988	8.449	0.0	80.0
C04575	(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate	-2.0	0.0	-2.0	50.0
C04574	di-trans,poly-cis-Undecaprenyl_diphosphate	6.97679610028	7.753	-6.488	70.0
C05130	Imidazole-4-acetaldehyde	4.95411617433	4.954	0.0	50.0
C00206	dADP	5.27918900881	8.199	-7.994	60.0
C04778	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole	-2.8749397795	3.17	-4.03	50.0
C18261	1-Hydroxy-6-methoxypyrene	6.08761958113	6.088	0.0	60.0
C04807	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine	-1.58134258263	5.285	-5.392	50.0
C04805	5(S)-HETE	-5.0	0.0	-5.0	60.0
C03028	Thiamin_triphosphate	-8.84223897139	0.0	-8.842	80.0
C20589	D-Glucosaminate-6-phosphate	-3.585	0.0	-3.585	50.0
C11929	Perillyl-CoA	6.267	6.267	0.0	60.0
C00203	UDP-N-acetyl-D-galactosamine	4.807	4.807	0.0	50.0
C02457	Propane-1,3-diol	-6.40944350849	0.0	-6.409	70.0
C02191	Protoporphyrin	7.895	7.895	0.0	70.0
C06010	(S)-2-Acetolactate	6.41461313137	6.415	0.0	60.0
C00378	Thiamine	4.392	4.392	0.0	50.0
